trial_index,time_elapsed,subject_id,rt,response,position_of_items,colors_of_items,color_of_target,wheel_spin,response_angle,physical_response_angle,reported_color_angle,reported_color_discrete,which_test,set_size,wheel_num_options,actual_mask_duration,actual_stim_duration,CMDispTime,maskArray,maskRotation,item_positions,task,randomSpinAmount,subNo,targetLocation,targetLocationDeg,colorCorrected,distance,colorUnCorrected,distance1,distance2
262,1042086,"5d86d05f9854a60019240621",1194,"","[2]","[39]",39,45,25.1295903844077,25.1295903844077,340.129590384408,338,0,1,0,154.199999999953,0,0,"[[[""img/mask79.png""]]]","","[2]","color",45,5,2,0,25.1295903844077,25.1295903844077,25.1295903844077,25.1295903844077,25.1295903844077
264,1046551,"5d86d05f9854a60019240621",2108,"","[6,5,0,2,1]","[274,199,227,112,44]",274,197,218.427490244984,218.427490244984,21.427490244984,21,0,5,0,151.140000000014,0,0,"[[[""img/mask82.png""],[""img/mask52.png""],[""img/mask73.png""],[""img/mask84.png""],[""img/mask32.png""]]]","","[6,5,0,2,1]","color",197,5,6,180,218.427490244984,38.427490244984,218.427490244984,38.427490244984,38.427490244984
266,1050535,"5d86d05f9854a60019240621",1643,"","[5,3,4,2,1]","[153,60,228,122,281]",153,134,178.907327331958,178.907327331958,44.9073273319577,43,0,5,0,150.260000000009,0,0,"[[[""img/mask88.png""],[""img/mask31.png""],[""img/mask11.png""],[""img/mask70.png""],[""img/mask7.png""]]]","","[5,3,4,2,1]","color",134,5,5,225,538.907327331958,46.0926726680423,178.907327331958,313.907327331958,46.0926726680423
272,1063574,"5d86d05f9854a60019240621",2331,"","[6,1,0,7,5]","[285,167,143,102,355]",285,345,41.4262183531646,41.4262183531646,56.4262183531645,54,0,5,0,150.179999999935,0,0,"[[[""img/mask49.png""],[""img/mask8.png""],[""img/mask8.png""],[""img/mask83.png""],[""img/mask46.png""]]]","","[6,1,0,7,5]","color",345,5,6,180,41.4262183531646,138.573781646835,41.4262183531646,138.573781646835,138.573781646835
280,1082935,"5d86d05f9854a60019240621",2509,"","[6]","[103]",103,101,72.3230560878804,72.3230560878804,331.32305608788,328,0,1,0,142.620000000112,0,0,"[[[""img/mask86.png""]]]","","[6]","color",101,5,6,180,72.3230560878804,107.67694391212,72.3230560878804,107.67694391212,107.67694391212
290,1105646,"5d86d05f9854a60019240621",2371,"","[1,4,2]","[109,28,179]",109,293,188.901840870531,188.901840870531,255.901840870531,256,0,3,0,141.679999999935,0,0,"[[[""img/mask37.png""],[""img/mask5.png""],[""img/mask19.png""]]]","","[1,4,2]","color",293,5,1,45,-171.098159129469,143.901840870531,188.901840870531,216.098159129469,143.901840870531
294,1116102,"5d86d05f9854a60019240621",2459,"","[1]","[200]",200,274,283.285476384836,283.285476384836,9.28547638483576,9,0,1,0,146.300000000047,0,0,"[[[""img/mask81.png""]]]","","[1]","color",274,5,1,45,-76.7145236151642,121.714523615164,283.285476384836,121.714523615164,238.285476384836
300,1137166,"5d86d05f9854a60019240621",2190,"","[2,5,0,3,4]","[180,83,13,332,266]",180,308,283.421346733043,283.421346733043,335.421346733043,336,0,5,0,149.659999999916,0,0,"[[[""img/mask36.png""],[""img/mask76.png""],[""img/mask95.png""],[""img/mask53.png""],[""img/mask66.png""]]]","","[2,5,0,3,4]","color",308,5,2,0,-76.5786532669567,76.5786532669567,283.421346733043,76.5786532669567,283.421346733043
302,1141110,"5d86d05f9854a60019240621",1584,"","[7,0,1]","[143,214,76]",143,106,270.404557373175,270.404557373175,164.404557373175,165,0,3,0,153.719999999972,0,0,"[[[""img/mask89.png""],[""img/mask7.png""],[""img/mask11.png""]]]","","[7,0,1]","color",106,5,7,135,-89.5954426268252,135.404557373175,270.404557373175,224.595442626825,135.404557373175
304,1145414,"5d86d05f9854a60019240621",1956,"","[1,7,5]","[108,143,322]",108,8,191.596460222969,191.596460222969,183.596460222969,183,0,3,0,153.040000000037,0,0,"[[[""img/mask38.png""],[""img/mask41.png""],[""img/mask77.png""]]]","","[1,7,5]","color",8,5,1,45,-168.403539777031,146.596460222969,191.596460222969,213.403539777031,146.596460222969
306,1149934,"5d86d05f9854a60019240621",1776,"","[5,4,1]","[204,340,107]",204,72,237.067349426615,237.067349426615,165.067349426615,165,0,3,0,157.060000000056,0,0,"[[[""img/mask3.png""],[""img/mask13.png""],[""img/mask54.png""]]]","","[5,4,1]","color",72,5,5,225,237.067349426615,12.0673494266152,237.067349426615,12.0673494266152,12.0673494266152
318,1174750,"5d86d05f9854a60019240621",1625,"","[7]","[230]",230,322,110.53562799951,110.53562799951,148.53562799951,146,0,1,0,151.780000000028,0,0,"[[[""img/mask55.png""]]]","","[7]","color",322,5,7,135,110.53562799951,24.4643720004898,110.53562799951,24.4643720004898,24.4643720004898
322,1185271,"5d86d05f9854a60019240621",1695,"","[1,6,2]","[298,184,47]",298,233,198.09001799904,198.09001799904,325.09001799904,325,0,3,0,157.860000000102,0,0,"[[[""img/mask8.png""],[""img/mask7.png""],[""img/mask83.png""]]]","","[1,6,2]","color",233,5,1,45,-161.90998200096,153.09001799904,198.09001799904,206.90998200096,153.09001799904
324,1191958,"5d86d05f9854a60019240621",3699,"","[6,2,0,4,5]","[24,225,351,282,55]",24,83,79.5089338092586,79.5089338092586,356.508933809259,353,0,5,0,158.179999999935,0,0,"[[[""img/mask12.png""],[""img/mask44.png""],[""img/mask55.png""],[""img/mask11.png""],[""img/mask11.png""]]]","","[6,2,0,4,5]","color",83,5,6,180,79.5089338092586,100.491066190741,79.5089338092586,100.491066190741,100.491066190741
334,1214558,"5d86d05f9854a60019240621",2016,"","[0,5,2,3,7]","[199,59,290,80,114]",199,235,109.396766233106,109.396766233106,234.396766233106,231,0,5,0,143.540000000037,0,0,"[[[""img/mask47.png""],[""img/mask36.png""],[""img/mask6.png""],[""img/mask7.png""],[""img/mask13.png""]]]","","[0,5,2,3,7]","color",235,5,0,90,109.396766233106,19.3967662331056,109.396766233106,19.3967662331056,19.3967662331056
338,1245054,"5d86d05f9854a60019240621",1429,"","[6,1,3,2,5]","[61,270,143,310,8]",61,193,16.2698375152608,16.2698375152608,183.269837515261,181,0,5,0,150.800000000047,0,0,"[[[""img/mask87.png""],[""img/mask62.png""],[""img/mask76.png""],[""img/mask80.png""],[""img/mask80.png""]]]","","[6,1,3,2,5]","color",193,5,6,180,16.2698375152608,163.730162484739,16.2698375152608,163.730162484739,163.730162484739
344,1260670,"5d86d05f9854a60019240621",4212,"","[6]","[97]",97,88,223.024026968454,223.024026968454,135.024026968454,136,0,1,0,145.399999999907,0,0,"[[[""img/mask70.png""]]]","","[6]","color",88,5,6,180,223.024026968454,43.0240269684541,223.024026968454,43.0240269684541,43.0240269684541
346,1265062,"5d86d05f9854a60019240621",1537,"","[1]","[271]",271,223,47.4585509356802,47.4585509356802,184.45855093568,182,0,1,0,158,0,0,"[[[""img/mask24.png""]]]","","[1]","color",223,5,1,45,47.4585509356802,2.45855093568021,47.4585509356802,2.45855093568021,2.45855093568021
348,1269646,"5d86d05f9854a60019240621",1921,"","[3,7,6]","[15,321,160]",15,83,99.3140384123072,99.3140384123072,16.3140384123072,15,0,3,0,142,0,0,"[[[""img/mask39.png""],[""img/mask32.png""],[""img/mask40.png""]]]","","[3,7,6]","color",83,5,3,315,459.314038412307,144.314038412307,99.3140384123072,144.314038412307,215.685961587693
350,1273407,"5d86d05f9854a60019240621",1397,"","[3,6,1]","[246,354,48]",246,12,69.553464543341,69.553464543341,57.553464543341,55,0,3,0,153.280000000028,0,0,"[[[""img/mask64.png""],[""img/mask72.png""],[""img/mask15.png""]]]","","[3,6,1]","color",12,5,3,315,429.553464543341,114.553464543341,69.553464543341,114.553464543341,245.446535456659
352,1277782,"5d86d05f9854a60019240621",1657,"","[5,0,1,2,4]","[88,44,297,332,228]",88,346,338.400871281304,338.400871281304,352.400871281304,351,0,5,0,154.959999999963,0,0,"[[[""img/mask7.png""],[""img/mask77.png""],[""img/mask12.png""],[""img/mask8.png""],[""img/mask5.png""]]]","","[5,0,1,2,4]","color",346,5,5,225,338.400871281304,113.400871281304,338.400871281304,113.400871281304,113.400871281304
356,1289766,"5d86d05f9854a60019240621",1641,"","[7]","[172]",172,213,28.571210400543,28.571210400543,175.571210400543,173,0,1,0,150.040000000037,0,0,"[[[""img/mask99.png""]]]","","[7]","color",213,5,7,135,28.571210400543,106.428789599457,28.571210400543,106.428789599457,106.428789599457
360,1299878,"5d86d05f9854a60019240621",2187,"","[7,0,5,1,2]","[107,338,141,19,62]",107,273,105.794245417769,105.794245417769,192.794245417769,190,0,5,0,143.719999999972,0,0,"[[[""img/mask28.png""],[""img/mask54.png""],[""img/mask22.png""],[""img/mask70.png""],[""img/mask36.png""]]]","","[7,0,5,1,2]","color",273,5,7,135,105.794245417769,29.205754582231,105.794245417769,29.205754582231,29.205754582231
376,1335399,"5d86d05f9854a60019240621",1657,"","[6]","[352]",352,172,348.139880772449,348.139880772449,176.139880772449,175,0,1,0,143.719999999972,0,0,"[[[""img/mask61.png""]]]","","[6]","color",172,5,6,180,348.139880772449,168.139880772449,348.139880772449,168.139880772449,168.139880772449
384,1379295,"5d86d05f9854a60019240621",1418,"","[5]","[215]",215,35,216.234327102944,216.234327102944,181.234327102944,180,0,1,0,155.199999999953,0,0,"[[[""img/mask31.png""]]]","","[5]","color",35,5,5,225,216.234327102944,8.76567289705551,216.234327102944,8.76567289705551,8.76567289705551
386,1383431,"5d86d05f9854a60019240621",1588,"","[2,5,0,3,1]","[132,350,277,203,102]",132,10,37.8960321747601,37.8960321747601,27.8960321747601,25,0,5,0,152.879999999888,0,0,"[[[""img/mask31.png""],[""img/mask65.png""],[""img/mask2.png""],[""img/mask33.png""],[""img/mask36.png""]]]","","[2,5,0,3,1]","color",10,5,2,0,37.8960321747601,37.8960321747601,37.8960321747601,37.8960321747601,37.8960321747601
404,1431782,"5d86d05f9854a60019240621",2056,"","[6,1,3]","[226,100,155]",226,129,52.2149995763036,52.2149995763036,283.214999576304,281,0,3,0,154.239999999991,0,0,"[[[""img/mask21.png""],[""img/mask70.png""],[""img/mask74.png""]]]","","[6,1,3]","color",129,5,6,180,52.2149995763036,127.785000423696,52.2149995763036,127.785000423696,127.785000423696
406,1435831,"5d86d05f9854a60019240621",1388,"","[0,5,6]","[14,76,270]",14,312,306.28797218052,306.28797218052,354.28797218052,354,0,3,0,154,0,0,"[[[""img/mask33.png""],[""img/mask44.png""],[""img/mask19.png""]]]","","[0,5,6]","color",312,5,0,90,-53.7120278194798,143.71202781948,306.28797218052,143.71202781948,216.28797218052
420,1470374,"5d86d05f9854a60019240621",1432,"","[4]","[42]",42,84,230.61001322611,230.61001322611,146.61001322611,147,0,1,0,146.139999999898,0,0,"[[[""img/mask63.png""]]]","","[4]","color",84,5,4,270,230.61001322611,39.3899867738905,230.61001322611,39.3899867738905,39.3899867738905
446,1527262,"5d86d05f9854a60019240621",2470,"","[2,5,3,7,6]","[199,236,329,163,76]",199,82,176.674525144951,176.674525144951,94.6745251449506,93,0,5,0,150.179999999935,0,0,"[[[""img/mask12.png""],[""img/mask2.png""],[""img/mask26.png""],[""img/mask52.png""],[""img/mask43.png""]]]","","[2,5,3,7,6]","color",82,5,2,0,176.674525144951,176.674525144951,176.674525144951,176.674525144951,176.674525144951
454,1545160,"5d86d05f9854a60019240621",2366,"","[2]","[348]",348,183,322.357135779564,322.357135779564,139.357135779564,140,0,1,0,151.159999999916,0,0,"[[[""img/mask95.png""]]]","","[2]","color",183,5,2,0,-37.6428642204357,37.6428642204357,322.357135779564,37.6428642204357,322.357135779564
456,1549959,"5d86d05f9854a60019240621",2132,"","[2,3,4]","[250,102,202]",250,353,148.249113330813,148.249113330813,155.249113330813,153,0,3,0,153.5,0,0,"[[[""img/mask18.png""],[""img/mask48.png""],[""img/mask78.png""]]]","","[2,3,4]","color",353,5,2,0,148.249113330813,148.249113330813,148.249113330813,148.249113330813,148.249113330813
486,1637854,"5d86d05f9854a60019240621",2461,"","[5,6,3,4,2]","[20,219,262,76,343]",20,142,303.596893803793,303.596893803793,161.596893803793,161,0,5,0,154.379999999888,0,0,"[[[""img/mask42.png""],[""img/mask84.png""],[""img/mask42.png""],[""img/mask51.png""],[""img/mask46.png""]]]","","[5,6,3,4,2]","color",142,5,5,225,303.596893803793,78.5968938037926,303.596893803793,78.5968938037926,78.5968938037926
22,291126,"5dd00a19b51b3e103a6f50c8",2967.11500000674,"","[5]","[170]",170,237,226.389889784751,226.389889784751,349.389889784751,349,0,1,0,147.281000003743,0,0,"[[[""img/mask6.png""]]]","","[5]","color",237,6,5,225,226.389889784751,1.38988978475143,226.389889784751,1.38988978475143,1.38988978475143
24,297614,"5dd00a19b51b3e103a6f50c8",3242.31499999587,"","[4,6,7]","[204,256,132]",204,312,346.738850428112,346.738850428112,34.7388504281123,33,0,3,0,149.743000000832,0,0,"[[[""img/mask97.png""],[""img/mask67.png""],[""img/mask64.png""]]]","","[4,6,7]","color",312,6,4,270,346.738850428112,76.7388504281123,346.738850428112,76.7388504281123,76.7388504281123
44,361434,"5dd00a19b51b3e103a6f50c8",2864.07999999938,"","[1,6,3]","[242,282,347]",242,116,114.306896859611,114.306896859611,358.306896859611,355,0,3,0,147.830999994476,0,0,"[[[""img/mask85.png""],[""img/mask77.png""],[""img/mask8.png""]]]","","[1,6,3]","color",116,6,1,45,114.306896859611,69.3068968596106,114.306896859611,69.3068968596106,69.3068968596106
46,367441,"5dd00a19b51b3e103a6f50c8",2574.05500000459,"","[7]","[207]",207,307,357.261311654332,357.261311654332,50.261311654332,49,0,1,0,151.718999993638,0,0,"[[[""img/mask56.png""]]]","","[7]","color",307,6,7,135,-2.73868834566804,137.738688345668,357.261311654332,137.738688345668,222.261311654332
68,434496,"5dd00a19b51b3e103a6f50c8",3148.45000000787,"","[0,7,4,3,1]","[259,92,35,227,185]",259,288,106.558246175025,106.558246175025,178.558246175025,175,0,5,0,146.562000003178,0,0,"[[[""img/mask38.png""],[""img/mask4.png""],[""img/mask14.png""],[""img/mask57.png""],[""img/mask50.png""]]]","","[0,7,4,3,1]","color",288,6,0,90,106.558246175025,16.5582461750253,106.558246175025,16.5582461750253,16.5582461750253
74,453721,"5dd00a19b51b3e103a6f50c8",2518.94500000344,"","[3]","[137]",137,326,320.115936615446,320.115936615446,354.115936615446,354,0,1,0,156.43900000432,0,0,"[[[""img/mask62.png""]]]","","[3]","color",326,6,3,315,320.115936615446,5.11593661544578,320.115936615446,5.11593661544578,5.11593661544578
76,460284,"5dd00a19b51b3e103a6f50c8",3668.70000000927,"","[1,2,6,4,3]","[153,58,310,271,103]",153,223,185.052594901352,185.052594901352,322.052594901352,320,0,5,0,149.322000004933,0,0,"[[[""img/mask55.png""],[""img/mask40.png""],[""img/mask84.png""],[""img/mask33.png""],[""img/mask16.png""]]]","","[1,2,6,4,3]","color",223,6,1,45,-174.947405098648,140.052594901352,185.052594901352,219.947405098648,140.052594901352
84,486929,"5dd00a19b51b3e103a6f50c8",3943.98500000534,"","[5,6,7,4,2]","[127,305,355,152,278]",127,191,227.305137959158,227.305137959158,36.3051379591577,36,0,5,0,153.364999998361,0,0,"[[[""img/mask96.png""],[""img/mask84.png""],[""img/mask3.png""],[""img/mask65.png""],[""img/mask79.png""]]]","","[5,6,7,4,2]","color",191,6,5,225,227.305137959158,2.30513795915775,227.305137959158,2.30513795915775,2.30513795915775
88,501140,"5dd00a19b51b3e103a6f50c8",2996.06499999936,"","[3,7,6]","[123,159,205]",123,195,133.602458413263,133.602458413263,298.602458413263,295,0,3,0,146.952000005636,0,0,"[[[""img/mask29.png""],[""img/mask25.png""],[""img/mask63.png""]]]","","[3,7,6]","color",195,6,3,315,493.602458413263,178.602458413263,133.602458413263,178.602458413263,181.397541586737
90,507000,"5dd00a19b51b3e103a6f50c8",2910.0299999991,"","[3,6,5]","[158,248,274]",158,78,309.550341657902,309.550341657902,231.550341657902,231,0,3,0,152.771000005421,0,0,"[[[""img/mask20.png""],[""img/mask88.png""],[""img/mask90.png""]]]","","[3,6,5]","color",78,6,3,315,309.550341657902,5.44965834209819,309.550341657902,5.44965834209819,5.44965834209819
92,512854,"5dd00a19b51b3e103a6f50c8",2984.51500000374,"","[1]","[347]",347,236,188.125749416829,188.125749416829,312.125749416829,310,0,1,0,146.294999996491,0,0,"[[[""img/mask49.png""]]]","","[1]","color",236,6,1,45,-171.874250583171,143.125749416829,188.125749416829,216.874250583171,143.125749416829
94,518070,"5dd00a19b51b3e103a6f50c8",2087.31999999145,"","[0]","[157]",157,49,34.348530194289,34.348530194289,345.348530194289,343,0,1,0,154.732999994187,0,0,"[[[""img/mask81.png""]]]","","[0]","color",49,6,0,90,34.348530194289,55.651469805711,34.348530194289,55.651469805711,55.651469805711
114,586959,"5dd00a19b51b3e103a6f50c8",2630.27999999758,"","[3]","[287]",287,181,30.9407584118061,30.9407584118061,209.940758411806,207,0,1,0,148.986999999732,0,0,"[[[""img/mask14.png""]]]","","[3]","color",181,6,3,315,390.940758411806,75.9407584118061,30.9407584118061,75.9407584118061,284.059241588194
122,610949,"5dd00a19b51b3e103a6f50c8",2200.21500000439,"","[5]","[95]",95,49,102.047114363061,102.047114363061,53.0471143630614,50,0,1,0,143.112000001594,0,0,"[[[""img/mask54.png""]]]","","[5]","color",49,6,5,225,462.047114363061,122.952885636939,102.047114363061,237.047114363061,122.952885636939
124,616272,"5dd00a19b51b3e103a6f50c8",2392.92499999283,"","[0,6,5]","[341,52,173]",341,120,64.8036669715299,64.8036669715299,304.80366697153,302,0,3,0,143.931000004639,0,0,"[[[""img/mask37.png""],[""img/mask13.png""],[""img/mask37.png""]]]","","[0,6,5]","color",120,6,0,90,64.8036669715299,25.1963330284701,64.8036669715299,25.1963330284701,25.1963330284701
128,628165,"5dd00a19b51b3e103a6f50c8",3141.56500001263,"","[4,2,5,1,6]","[223,43,68,266,168]",223,173,216.421127113772,216.421127113772,43.4211271137723,43,0,5,0,151.735000000219,0,0,"[[[""img/mask9.png""],[""img/mask76.png""],[""img/mask49.png""],[""img/mask31.png""],[""img/mask2.png""]]]","","[4,2,5,1,6]","color",173,6,4,270,216.421127113772,53.5788728862277,216.421127113772,53.5788728862277,53.5788728862277
140,666422,"5dd00a19b51b3e103a6f50c8",4503.45999999263,"","[5,1,6]","[259,188,134]",259,310,7.58376003577055,7.58376003577055,57.5837600357705,56,0,3,0,156.303999998607,0,0,"[[[""img/mask65.png""],[""img/mask35.png""],[""img/mask50.png""]]]","","[5,1,6]","color",310,6,5,225,367.583760035771,142.583760035771,7.58376003577055,142.583760035771,217.416239964229
148,693598,"5dd00a19b51b3e103a6f50c8",2828.76499999838,"","[7,2,1]","[198,318,219]",198,325,309.924265013346,309.924265013346,344.924265013346,345,0,3,0,147.5509999973,0,0,"[[[""img/mask90.png""],[""img/mask79.png""],[""img/mask80.png""]]]","","[7,2,1]","color",325,6,7,135,-50.0757349866539,174.924265013346,309.924265013346,185.075734986654,174.924265013346
154,715539,"5dd00a19b51b3e103a6f50c8",3181.89500000153,"","[0]","[322]",322,51,266.654410195808,266.654410195808,215.654410195808,216,0,1,0,148.836000002804,0,0,"[[[""img/mask63.png""]]]","","[0]","color",51,6,0,90,-93.3455898041924,176.654410195808,266.654410195808,183.345589804192,176.654410195808
166,744953,"5dd00a19b51b3e103a6f50c8",2094.97999999439,"","[5,0,2]","[354,314,43]",354,268,298.763092313823,298.763092313823,30.7630923138227,30,0,3,0,155.771999995341,0,0,"[[[""img/mask22.png""],[""img/mask60.png""],[""img/mask29.png""]]]","","[5,0,2]","color",268,6,5,225,298.763092313823,73.7630923138227,298.763092313823,73.7630923138227,73.7630923138227
184,800132,"5dd00a19b51b3e103a6f50c8",2354.91499998898,"","[2]","[267]",267,57,101.166844209937,101.166844209937,44.1668442099371,41,0,1,0,153.8019999963,0,0,"[[[""img/mask43.png""]]]","","[2]","color",57,6,2,0,101.166844209937,101.166844209937,101.166844209937,101.166844209937,101.166844209937
186,808111,"5dd00a19b51b3e103a6f50c8",4818.83499999822,"","[4,1,2,0,6]","[234,301,106,329,262]",234,285,144.810648294322,144.810648294322,219.810648294322,217,0,5,0,149.333999999682,0,0,"[[[""img/mask64.png""],[""img/mask64.png""],[""img/mask27.png""],[""img/mask87.png""],[""img/mask3.png""]]]","","[4,1,2,0,6]","color",285,6,4,270,504.810648294322,125.189351705678,144.810648294322,234.810648294322,125.189351705678
208,879030,"5dd00a19b51b3e103a6f50c8",2230.40999998921,"","[1,7,0]","[34,326,185]",34,333,180.671035605717,180.671035605717,207.671035605717,206,0,3,0,150.237000006018,0,0,"[[[""img/mask87.png""],[""img/mask44.png""],[""img/mask67.png""]]]","","[1,7,0]","color",333,6,1,45,-179.328964394283,135.671035605717,180.671035605717,224.328964394283,135.671035605717
238,984222,"5dd00a19b51b3e103a6f50c8",3096.89000000071,"","[5,7,2,0,1]","[324,250,22,151,69]",324,149,158.749313836846,158.749313836846,9.74931383684631,8,0,5,0,150.066000005696,0,0,"[[[""img/mask34.png""],[""img/mask13.png""],[""img/mask64.png""],[""img/mask59.png""],[""img/mask51.png""]]]","","[5,7,2,0,1]","color",149,6,5,225,518.749313836846,66.2506861631537,158.749313836846,293.749313836846,66.2506861631537
240,990817,"5dd00a19b51b3e103a6f50c8",2978.95499999868,"","[6]","[267]",267,194,221.799105813032,221.799105813032,27.7991058130322,27,0,1,0,150.646000001812,0,0,"[[[""img/mask22.png""]]]","","[6]","color",194,6,6,180,221.799105813032,41.7991058130322,221.799105813032,41.7991058130322,41.7991058130322
248,1013379,"5dd00a19b51b3e103a6f50c8",2420.26499999338,"","[5,7,4]","[142,238,176]",142,62,54.5678010895214,54.5678010895214,352.567801089521,349,0,3,0,146.905000001541,0,0,"[[[""img/mask61.png""],[""img/mask84.png""],[""img/mask77.png""]]]","","[5,7,4]","color",62,6,5,225,414.567801089521,170.432198910479,54.5678010895214,189.567801089521,170.432198910479
250,1020525,"5dd00a19b51b3e103a6f50c8",3968.69500000321,"","[0,1,2,6,7]","[343,99,288,221,309]",343,78,163.099692298284,163.099692298284,85.0996922982837,83,0,5,0,155.330999993486,0,0,"[[[""img/mask42.png""],[""img/mask88.png""],[""img/mask4.png""],[""img/mask100.png""],[""img/mask29.png""]]]","","[0,1,2,6,7]","color",78,6,0,90,163.099692298284,73.0996922982837,163.099692298284,73.0996922982837,73.0996922982837
264,1065648,"5dd00a19b51b3e103a6f50c8",2517.095000003,"","[4,0,1,6,5]","[38,79,135,302,258]",38,312,291.340236289549,291.340236289549,339.340236289549,339,0,5,0,145.963000007672,0,0,"[[[""img/mask24.png""],[""img/mask58.png""],[""img/mask60.png""],[""img/mask38.png""],[""img/mask32.png""]]]","","[4,0,1,6,5]","color",312,6,4,270,291.340236289549,21.340236289549,291.340236289549,21.340236289549,21.340236289549
268,1077031,"5dd00a19b51b3e103a6f50c8",2074.19500000845,"","[6,4,3]","[351,189,14]",351,137,179.777182268753,179.777182268753,42.777182268753,41,0,3,0,144.189999995288,0,0,"[[[""img/mask11.png""],[""img/mask58.png""],[""img/mask31.png""]]]","","[6,4,3]","color",137,6,6,180,179.777182268753,0.222817731247005,179.777182268753,0.222817731247005,0.222817731247005
270,1082027,"5dd00a19b51b3e103a6f50c8",2405.48499999568,"","[0]","[139]",139,185,230.593640900541,230.593640900541,45.5936409005408,45,0,1,0,152.981999998214,0,0,"[[[""img/mask43.png""]]]","","[0]","color",185,6,0,90,-129.406359099459,140.593640900541,230.593640900541,219.406359099459,140.593640900541
274,1093209,"5dd00a19b51b3e103a6f50c8",2311.74499999895,"","[1,6,2,0,4]","[291,232,92,136,316]",291,167,200.901632346842,200.901632346842,33.9016323468416,33,0,5,0,152.799999997718,0,0,"[[[""img/mask88.png""],[""img/mask49.png""],[""img/mask7.png""],[""img/mask28.png""],[""img/mask11.png""]]]","","[1,6,2,0,4]","color",167,6,1,45,-159.098367653158,155.901632346842,200.901632346842,204.098367653158,155.901632346842
284,1123400,"5dd00a19b51b3e103a6f50c8",3468.28000000073,"","[6]","[316]",316,151,144.863622094573,144.863622094573,353.863622094573,351,0,1,0,155.092999995453,0,0,"[[[""img/mask91.png""]]]","","[6]","color",151,6,6,180,144.863622094573,35.1363779054271,144.863622094573,35.1363779054271,35.1363779054271
302,1203417,"5dd00a19b51b3e103a6f50c8",2213.99499999825,"","[2,0,4]","[232,171,99]",232,252,244.117292554656,244.117292554656,352.117292554657,352,0,3,0,142.434000002919,0,0,"[[[""img/mask57.png""],[""img/mask21.png""],[""img/mask8.png""]]]","","[2,0,4]","color",252,6,2,0,-115.882707445344,115.882707445344,244.117292554656,115.882707445344,244.117292554656
306,1213321,"5dd00a19b51b3e103a6f50c8",2048.39999999944,"","[4,3,5]","[81,332,218]",81,245,249.234298166952,249.234298166952,4.23429816695156,4,0,3,0,143.981999994023,0,0,"[[[""img/mask34.png""],[""img/mask83.png""],[""img/mask44.png""]]]","","[4,3,5]","color",245,6,4,270,249.234298166952,20.7657018330484,249.234298166952,20.7657018330484,20.7657018330484
316,1244729,"5dd00a19b51b3e103a6f50c8",2831.77000000444,"","[7,4,6,1,0]","[55,126,279,10,213]",55,15,16.530204922368,16.530204922368,1.53020492236799,359,0,5,0,147.25900000101,0,0,"[[[""img/mask83.png""],[""img/mask18.png""],[""img/mask50.png""],[""img/mask18.png""],[""img/mask3.png""]]]","","[7,4,6,1,0]","color",15,6,7,135,16.530204922368,118.469795077632,16.530204922368,118.469795077632,118.469795077632
322,1262855,"5dd00a19b51b3e103a6f50c8",3633.82000000286,"","[5]","[74]",74,273,128.753188827246,128.753188827246,215.753188827246,212,0,1,0,149.846000003396,0,0,"[[[""img/mask20.png""]]]","","[5]","color",273,6,5,225,488.753188827246,96.2468111727537,128.753188827246,263.753188827246,96.2468111727537
324,1267630,"5dd00a19b51b3e103a6f50c8",1861.7149999917,"","[7,3,6]","[203,226,108]",203,116,105.34255732577,105.34255732577,349.34255732577,346,0,3,0,145.714000000386,0,0,"[[[""img/mask86.png""],[""img/mask36.png""],[""img/mask66.png""]]]","","[7,3,6]","color",116,6,7,135,105.34255732577,29.6574426742297,105.34255732577,29.6574426742297,29.6574426742297
340,1317050,"5dd00a19b51b3e103a6f50c8",2577.8900000006,"","[4,2,7]","[51,278,28]",51,106,260.141481687872,260.141481687872,154.141481687872,154,0,3,0,157.674000004539,0,0,"[[[""img/mask62.png""],[""img/mask59.png""],[""img/mask39.png""]]]","","[4,2,7]","color",106,6,4,270,260.141481687872,9.85851831212756,260.141481687872,9.85851831212756,9.85851831212756
352,1347290,"5dd00a19b51b3e103a6f50c8",2448.83500000299,"","[5]","[287]",287,23,178.89036032357,178.89036032357,155.89036032357,154,0,1,0,143.217000002041,0,0,"[[[""img/mask62.png""]]]","","[5]","color",23,6,5,225,538.89036032357,46.1096396764302,178.89036032357,313.89036032357,46.1096396764302
362,1374623,"5dd00a19b51b3e103a6f50c8",2830.19500000239,"","[5,4,2,1,7]","[22,291,330,68,107]",22,350,319.850594089215,319.850594089215,329.850594089215,329,0,5,0,156.054000005126,0,0,"[[[""img/mask65.png""],[""img/mask55.png""],[""img/mask54.png""],[""img/mask19.png""],[""img/mask91.png""]]]","","[5,4,2,1,7]","color",350,6,5,225,319.850594089215,94.8505940892155,319.850594089215,94.8505940892155,94.8505940892155
374,1410849,"5dd00a19b51b3e103a6f50c8",1910.01500000129,"","[0,7,4]","[227,278,342]",227,292,305.331079926959,305.331079926959,13.3310799269586,13,0,3,0,145.265000004321,0,0,"[[[""img/mask6.png""],[""img/mask86.png""],[""img/mask90.png""]]]","","[0,7,4]","color",292,6,0,90,-54.6689200730414,144.668920073041,305.331079926959,144.668920073041,215.331079926959
