numericalAnswer.keys,subName
101,s37_608ba06955e00d53a711a124
91,s37_608ba06955e00d53a711a124
163,s37_608ba06955e00d53a711a124
221,s37_608ba06955e00d53a711a124
98,s37_608ba06955e00d53a711a124
99,s37_608ba06955e00d53a711a124
97,s37_608ba06955e00d53a711a124
86,s37_608ba06955e00d53a711a124
0,s37_608ba06955e00d53a711a124
90,s37_608ba06955e00d53a711a124
136,s37_608ba06955e00d53a711a124
109,s37_608ba06955e00d53a711a124
85,s37_608ba06955e00d53a711a124
88,s37_608ba06955e00d53a711a124
68,s37_608ba06955e00d53a711a124
93,s37_608ba06955e00d53a711a124
180,s37_608ba06955e00d53a711a124
237,s37_608ba06955e00d53a711a124
140,s38_608e2cb9067eb028500433d5
156,s38_608e2cb9067eb028500433d5
67,s38_608e2cb9067eb028500433d5
74,s38_608e2cb9067eb028500433d5
322,s38_608e2cb9067eb028500433d5
290,s38_608e2cb9067eb028500433d5
42,s38_608e2cb9067eb028500433d5
140,s38_608e2cb9067eb028500433d5
281,s38_608e2cb9067eb028500433d5
232,s38_608e2cb9067eb028500433d5
326,s38_608e2cb9067eb028500433d5
17,s38_608e2cb9067eb028500433d5
231,s38_608e2cb9067eb028500433d5
67,s38_608e2cb9067eb028500433d5
10,s38_608e2cb9067eb028500433d5
2,s38_608e2cb9067eb028500433d5
220,s38_608e2cb9067eb028500433d5
229,s38_608e2cb9067eb028500433d5
47,s38_608e2cb9067eb028500433d5
21,s38_608e2cb9067eb028500433d5
250,s38_608e2cb9067eb028500433d5
310,s38_608e2cb9067eb028500433d5
333,s38_608e2cb9067eb028500433d5
342,s38_608e2cb9067eb028500433d5
21,s38_608e2cb9067eb028500433d5
70,s38_608e2cb9067eb028500433d5
342,s38_608e2cb9067eb028500433d5
130,s38_608e2cb9067eb028500433d5
147,s38_608e2cb9067eb028500433d5
141,s38_608e2cb9067eb028500433d5
116,s38_608e2cb9067eb028500433d5
25,s38_608e2cb9067eb028500433d5
179,s38_608e2cb9067eb028500433d5
129,s38_608e2cb9067eb028500433d5
78,s38_608e2cb9067eb028500433d5
91,s39_609e28fc803b1238af34d1c4
115,s39_609e28fc803b1238af34d1c4
63,s39_609e28fc803b1238af34d1c4
207,s39_609e28fc803b1238af34d1c4
333,s39_609e28fc803b1238af34d1c4
133,s39_609e28fc803b1238af34d1c4
74,s39_609e28fc803b1238af34d1c4
297,s39_609e28fc803b1238af34d1c4
239,s39_609e28fc803b1238af34d1c4
97,s39_609e28fc803b1238af34d1c4
86,s39_609e28fc803b1238af34d1c4
183,s39_609e28fc803b1238af34d1c4
332,s39_609e28fc803b1238af34d1c4
166,s39_609e28fc803b1238af34d1c4
29,s39_609e28fc803b1238af34d1c4
154,s39_609e28fc803b1238af34d1c4
16,s39_609e28fc803b1238af34d1c4
224,s39_609e28fc803b1238af34d1c4
338,s39_609e28fc803b1238af34d1c4
34,s39_609e28fc803b1238af34d1c4
30,s39_609e28fc803b1238af34d1c4
246,s39_609e28fc803b1238af34d1c4
236,s39_609e28fc803b1238af34d1c4
280,s39_609e28fc803b1238af34d1c4
319,s39_609e28fc803b1238af34d1c4
3,s39_609e28fc803b1238af34d1c4
212,s39_609e28fc803b1238af34d1c4
199,s39_609e28fc803b1238af34d1c4
237,s39_609e28fc803b1238af34d1c4
233,s39_609e28fc803b1238af34d1c4
238,s39_609e28fc803b1238af34d1c4
302,s39_609e28fc803b1238af34d1c4
182,s39_609e28fc803b1238af34d1c4
167,s39_609e28fc803b1238af34d1c4
52,s39_609e28fc803b1238af34d1c4
58,s40_60cba803b80097ff5657388d
192,s40_60cba803b80097ff5657388d
36,s40_60cba803b80097ff5657388d
99,s40_60cba803b80097ff5657388d
326,s40_60cba803b80097ff5657388d
134,s40_60cba803b80097ff5657388d
347,s40_60cba803b80097ff5657388d
146,s40_60cba803b80097ff5657388d
350,s40_60cba803b80097ff5657388d
157,s40_60cba803b80097ff5657388d
142,s40_60cba803b80097ff5657388d
10,s40_60cba803b80097ff5657388d
331,s40_60cba803b80097ff5657388d
157,s40_60cba803b80097ff5657388d
229,s40_60cba803b80097ff5657388d
113,s40_60cba803b80097ff5657388d
118,s40_60cba803b80097ff5657388d
10,s40_60cba803b80097ff5657388d
147,s40_60cba803b80097ff5657388d
285,s40_60cba803b80097ff5657388d
38,s40_60cba803b80097ff5657388d
55,s40_60cba803b80097ff5657388d
93,s40_60cba803b80097ff5657388d
53,s40_60cba803b80097ff5657388d
325,s40_60cba803b80097ff5657388d
134,s40_60cba803b80097ff5657388d
201,s40_60cba803b80097ff5657388d
17,s40_60cba803b80097ff5657388d
147,s40_60cba803b80097ff5657388d
59,s40_60cba803b80097ff5657388d
248,s40_60cba803b80097ff5657388d
298,s40_60cba803b80097ff5657388d
200,s40_60cba803b80097ff5657388d
47,s40_60cba803b80097ff5657388d
28,s40_60cba803b80097ff5657388d
62,s41_60d4f04b47a9b637e810e4dd
340,s41_60d4f04b47a9b637e810e4dd
64,s41_60d4f04b47a9b637e810e4dd
286,s41_60d4f04b47a9b637e810e4dd
87,s41_60d4f04b47a9b637e810e4dd
232,s41_60d4f04b47a9b637e810e4dd
150,s41_60d4f04b47a9b637e810e4dd
174,s41_60d4f04b47a9b637e810e4dd
279,s41_60d4f04b47a9b637e810e4dd
343,s41_60d4f04b47a9b637e810e4dd
106,s41_60d4f04b47a9b637e810e4dd
158,s41_60d4f04b47a9b637e810e4dd
351,s41_60d4f04b47a9b637e810e4dd
226,s41_60d4f04b47a9b637e810e4dd
99,s41_60d4f04b47a9b637e810e4dd
28,s41_60d4f04b47a9b637e810e4dd
212,s41_60d4f04b47a9b637e810e4dd
338,s41_60d4f04b47a9b637e810e4dd
145,s41_60d4f04b47a9b637e810e4dd
201,s41_60d4f04b47a9b637e810e4dd
111,s41_60d4f04b47a9b637e810e4dd
239,s41_60d4f04b47a9b637e810e4dd
227,s41_60d4f04b47a9b637e810e4dd
63,s41_60d4f04b47a9b637e810e4dd
147,s41_60d4f04b47a9b637e810e4dd
247,s41_60d4f04b47a9b637e810e4dd
55,s41_60d4f04b47a9b637e810e4dd
319,s41_60d4f04b47a9b637e810e4dd
130,s41_60d4f04b47a9b637e810e4dd
260,s41_60d4f04b47a9b637e810e4dd
4,s41_60d4f04b47a9b637e810e4dd
171,s41_60d4f04b47a9b637e810e4dd
294,s41_60d4f04b47a9b637e810e4dd
186,s41_60d4f04b47a9b637e810e4dd
252,s41_60d4f04b47a9b637e810e4dd
72,s42_60e8a63f733f423be3da1846
191,s42_60e8a63f733f423be3da1846
66,s42_60e8a63f733f423be3da1846
78,s42_60e8a63f733f423be3da1846
356,s42_60e8a63f733f423be3da1846
141,s42_60e8a63f733f423be3da1846
111,s42_60e8a63f733f423be3da1846
38,s42_60e8a63f733f423be3da1846
61,s42_60e8a63f733f423be3da1846
251,s42_60e8a63f733f423be3da1846
124,s42_60e8a63f733f423be3da1846
260,s42_60e8a63f733f423be3da1846
345,s42_60e8a63f733f423be3da1846
353,s42_60e8a63f733f423be3da1846
97,s42_60e8a63f733f423be3da1846
261,s42_60e8a63f733f423be3da1846
250,s42_60e8a63f733f423be3da1846
317,s42_60e8a63f733f423be3da1846
329,s42_60e8a63f733f423be3da1846
61,s42_60e8a63f733f423be3da1846
276,s42_60e8a63f733f423be3da1846
254,s42_60e8a63f733f423be3da1846
143,s42_60e8a63f733f423be3da1846
97,s42_60e8a63f733f423be3da1846
328,s42_60e8a63f733f423be3da1846
258,s42_60e8a63f733f423be3da1846
152,s42_60e8a63f733f423be3da1846
310,s42_60e8a63f733f423be3da1846
16,s42_60e8a63f733f423be3da1846
150,s42_60e8a63f733f423be3da1846
175,s42_60e8a63f733f423be3da1846
144,s42_60e8a63f733f423be3da1846
21,s42_60e8a63f733f423be3da1846
66,s42_60e8a63f733f423be3da1846
152,s42_60e8a63f733f423be3da1846
345,s43_60fc81c001de28f9bd9a925e
318,s43_60fc81c001de28f9bd9a925e
214,s43_60fc81c001de28f9bd9a925e
112,s43_60fc81c001de28f9bd9a925e
207,s43_60fc81c001de28f9bd9a925e
172,s43_60fc81c001de28f9bd9a925e
299,s43_60fc81c001de28f9bd9a925e
306,s43_60fc81c001de28f9bd9a925e
127,s43_60fc81c001de28f9bd9a925e
274,s43_60fc81c001de28f9bd9a925e
127,s43_60fc81c001de28f9bd9a925e
211,s43_60fc81c001de28f9bd9a925e
352,s43_60fc81c001de28f9bd9a925e
69,s43_60fc81c001de28f9bd9a925e
92,s43_60fc81c001de28f9bd9a925e
230,s43_60fc81c001de28f9bd9a925e
121,s43_60fc81c001de28f9bd9a925e
38,s43_60fc81c001de28f9bd9a925e
260,s43_60fc81c001de28f9bd9a925e
173,s43_60fc81c001de28f9bd9a925e
172,s43_60fc81c001de28f9bd9a925e
333,s43_60fc81c001de28f9bd9a925e
132,s43_60fc81c001de28f9bd9a925e
164,s43_60fc81c001de28f9bd9a925e
176,s43_60fc81c001de28f9bd9a925e
158,s43_60fc81c001de28f9bd9a925e
1,s43_60fc81c001de28f9bd9a925e
357,s43_60fc81c001de28f9bd9a925e
250,s43_60fc81c001de28f9bd9a925e
148,s43_60fc81c001de28f9bd9a925e
90,s43_60fc81c001de28f9bd9a925e
348,s43_60fc81c001de28f9bd9a925e
297,s43_60fc81c001de28f9bd9a925e
62,s43_60fc81c001de28f9bd9a925e
214,s43_60fc81c001de28f9bd9a925e
262,s44_60fdf16ab2af77d34e4014b5
82,s44_60fdf16ab2af77d34e4014b5
13,s44_60fdf16ab2af77d34e4014b5
92,s44_60fdf16ab2af77d34e4014b5
78,s44_60fdf16ab2af77d34e4014b5
301,s44_60fdf16ab2af77d34e4014b5
143,s44_60fdf16ab2af77d34e4014b5
241,s44_60fdf16ab2af77d34e4014b5
1,s44_60fdf16ab2af77d34e4014b5
172,s44_60fdf16ab2af77d34e4014b5
96,s44_60fdf16ab2af77d34e4014b5
236,s44_60fdf16ab2af77d34e4014b5
195,s44_60fdf16ab2af77d34e4014b5
95,s44_60fdf16ab2af77d34e4014b5
165,s44_60fdf16ab2af77d34e4014b5
119,s44_60fdf16ab2af77d34e4014b5
46,s44_60fdf16ab2af77d34e4014b5
144,s44_60fdf16ab2af77d34e4014b5
83,s44_60fdf16ab2af77d34e4014b5
44,s44_60fdf16ab2af77d34e4014b5
117,s44_60fdf16ab2af77d34e4014b5
233,s44_60fdf16ab2af77d34e4014b5
66,s44_60fdf16ab2af77d34e4014b5
225,s44_60fdf16ab2af77d34e4014b5
116,s44_60fdf16ab2af77d34e4014b5
190,s44_60fdf16ab2af77d34e4014b5
152,s44_60fdf16ab2af77d34e4014b5
171,s44_60fdf16ab2af77d34e4014b5
274,s44_60fdf16ab2af77d34e4014b5
135,s44_60fdf16ab2af77d34e4014b5
135,s44_60fdf16ab2af77d34e4014b5
183,s44_60fdf16ab2af77d34e4014b5
293,s44_60fdf16ab2af77d34e4014b5
50,s44_60fdf16ab2af77d34e4014b5
137,s44_60fdf16ab2af77d34e4014b5
218,s45_61071ee0d98a6df6efb59716
255,s45_61071ee0d98a6df6efb59716
144,s45_61071ee0d98a6df6efb59716
246,s45_61071ee0d98a6df6efb59716
249,s45_61071ee0d98a6df6efb59716
154,s45_61071ee0d98a6df6efb59716
173,s45_61071ee0d98a6df6efb59716
82,s45_61071ee0d98a6df6efb59716
194,s45_61071ee0d98a6df6efb59716
202,s45_61071ee0d98a6df6efb59716
152,s45_61071ee0d98a6df6efb59716
346,s45_61071ee0d98a6df6efb59716
284,s45_61071ee0d98a6df6efb59716
184,s45_61071ee0d98a6df6efb59716
336,s45_61071ee0d98a6df6efb59716
116,s45_61071ee0d98a6df6efb59716
209,s45_61071ee0d98a6df6efb59716
122,s45_61071ee0d98a6df6efb59716
259,s45_61071ee0d98a6df6efb59716
151,s45_61071ee0d98a6df6efb59716
233,s45_61071ee0d98a6df6efb59716
104,s45_61071ee0d98a6df6efb59716
31,s45_61071ee0d98a6df6efb59716
40,s45_61071ee0d98a6df6efb59716
184,s45_61071ee0d98a6df6efb59716
315,s45_61071ee0d98a6df6efb59716
161,s45_61071ee0d98a6df6efb59716
161,s45_61071ee0d98a6df6efb59716
304,s45_61071ee0d98a6df6efb59716
8,s45_61071ee0d98a6df6efb59716
109,s45_61071ee0d98a6df6efb59716
130,s45_61071ee0d98a6df6efb59716
106,s45_61071ee0d98a6df6efb59716
105,s45_61071ee0d98a6df6efb59716
344,s45_61071ee0d98a6df6efb59716
149,s46_610836807ae8cf7a8c022dbd
78,s46_610836807ae8cf7a8c022dbd
251,s46_610836807ae8cf7a8c022dbd
0,s46_610836807ae8cf7a8c022dbd
285,s46_610836807ae8cf7a8c022dbd
241,s46_610836807ae8cf7a8c022dbd
74,s46_610836807ae8cf7a8c022dbd
135,s46_610836807ae8cf7a8c022dbd
62,s46_610836807ae8cf7a8c022dbd
123,s46_610836807ae8cf7a8c022dbd
168,s46_610836807ae8cf7a8c022dbd
179,s46_610836807ae8cf7a8c022dbd
40,s46_610836807ae8cf7a8c022dbd
230,s46_610836807ae8cf7a8c022dbd
148,s46_610836807ae8cf7a8c022dbd
134,s46_610836807ae8cf7a8c022dbd
355,s46_610836807ae8cf7a8c022dbd
59,s46_610836807ae8cf7a8c022dbd
118,s46_610836807ae8cf7a8c022dbd
120,s46_610836807ae8cf7a8c022dbd
233,s46_610836807ae8cf7a8c022dbd
121,s46_610836807ae8cf7a8c022dbd
88,s46_610836807ae8cf7a8c022dbd
184,s46_610836807ae8cf7a8c022dbd
91,s46_610836807ae8cf7a8c022dbd
206,s46_610836807ae8cf7a8c022dbd
324,s46_610836807ae8cf7a8c022dbd
223,s46_610836807ae8cf7a8c022dbd
65,s46_610836807ae8cf7a8c022dbd
280,s46_610836807ae8cf7a8c022dbd
317,s46_610836807ae8cf7a8c022dbd
178,s46_610836807ae8cf7a8c022dbd
186,s46_610836807ae8cf7a8c022dbd
252,s46_610836807ae8cf7a8c022dbd
101,s46_610836807ae8cf7a8c022dbd
70,s47_6147b57356da2c40473e3e06
141,s47_6147b57356da2c40473e3e06
203,s47_6147b57356da2c40473e3e06
161,s47_6147b57356da2c40473e3e06
312,s47_6147b57356da2c40473e3e06
296,s47_6147b57356da2c40473e3e06
297,s47_6147b57356da2c40473e3e06
170,s47_6147b57356da2c40473e3e06
70,s47_6147b57356da2c40473e3e06
4,s47_6147b57356da2c40473e3e06
160,s47_6147b57356da2c40473e3e06
294,s47_6147b57356da2c40473e3e06
253,s47_6147b57356da2c40473e3e06
200,s47_6147b57356da2c40473e3e06
53,s47_6147b57356da2c40473e3e06
64,s47_6147b57356da2c40473e3e06
145,s47_6147b57356da2c40473e3e06
41,s47_6147b57356da2c40473e3e06
22,s47_6147b57356da2c40473e3e06
346,s47_6147b57356da2c40473e3e06
12,s47_6147b57356da2c40473e3e06
130,s47_6147b57356da2c40473e3e06
5,s47_6147b57356da2c40473e3e06
150,s47_6147b57356da2c40473e3e06
169,s47_6147b57356da2c40473e3e06
60,s47_6147b57356da2c40473e3e06
292,s47_6147b57356da2c40473e3e06
239,s47_6147b57356da2c40473e3e06
131,s47_6147b57356da2c40473e3e06
147,s47_6147b57356da2c40473e3e06
74,s47_6147b57356da2c40473e3e06
229,s47_6147b57356da2c40473e3e06
222,s47_6147b57356da2c40473e3e06
312,s47_6147b57356da2c40473e3e06
16,s47_6147b57356da2c40473e3e06
146,s48_622a943b60f2ad1efe55d25b
26,s48_622a943b60f2ad1efe55d25b
340,s48_622a943b60f2ad1efe55d25b
222,s48_622a943b60f2ad1efe55d25b
205,s48_622a943b60f2ad1efe55d25b
48,s48_622a943b60f2ad1efe55d25b
143,s48_622a943b60f2ad1efe55d25b
239,s48_622a943b60f2ad1efe55d25b
150,s48_622a943b60f2ad1efe55d25b
130,s48_622a943b60f2ad1efe55d25b
341,s48_622a943b60f2ad1efe55d25b
284,s48_622a943b60f2ad1efe55d25b
51,s48_622a943b60f2ad1efe55d25b
303,s48_622a943b60f2ad1efe55d25b
319,s48_622a943b60f2ad1efe55d25b
235,s48_622a943b60f2ad1efe55d25b
267,s48_622a943b60f2ad1efe55d25b
243,s48_622a943b60f2ad1efe55d25b
223,s48_622a943b60f2ad1efe55d25b
133,s48_622a943b60f2ad1efe55d25b
224,s48_622a943b60f2ad1efe55d25b
99,s48_622a943b60f2ad1efe55d25b
127,s48_622a943b60f2ad1efe55d25b
90,s48_622a943b60f2ad1efe55d25b
234,s48_622a943b60f2ad1efe55d25b
316,s48_622a943b60f2ad1efe55d25b
268,s48_622a943b60f2ad1efe55d25b
118,s48_622a943b60f2ad1efe55d25b
221,s48_622a943b60f2ad1efe55d25b
150,s48_622a943b60f2ad1efe55d25b
232,s48_622a943b60f2ad1efe55d25b
165,s48_622a943b60f2ad1efe55d25b
16,s48_622a943b60f2ad1efe55d25b
235,s48_622a943b60f2ad1efe55d25b
314,s48_622a943b60f2ad1efe55d25b
