1,3,11,       NaN,-20,20,-20,20,4,1,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,2,1,1,0.00316,       NaN,0.03197,       NaN,78453,78454,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,11,2531321,11,1,11,       NaN,       NaN,       NaN,       NaN,2531059,2531330,2531338,2531418,2531488,2531609,2531649,2532312,2532315,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,258,80,70,121,40,663,3,       NaN,       NaN,       NaN,1,0,0,0,0,0,0,0,       NaN,       NaN
1,3,12,       NaN,-20,20,20,20,2,1,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,1,0,1,0.13443,       NaN,0.03197,       NaN,78456,78456,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,12,2533851,12,1,12,       NaN,       NaN,       NaN,       NaN,2533588,2533860,2533868,2533948,2534018,2534139,2534179,2534852,2534987,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,258,80,70,121,40,673,135,       NaN,       NaN,       NaN,1,0,0,0,0,0,0,0,       NaN,       NaN
1,3,13,       NaN,20,20,20,20,2,1,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,2,1,1,0.10911,       NaN,0.03197,       NaN,78459,78459,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,13,2536421,13,1,13,       NaN,       NaN,       NaN,       NaN,2536162,2536430,2536438,2536518,2536599,2536719,2536759,2537423,2537532,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,258,80,81,120,40,664,109,       NaN,       NaN,       NaN,1,0,0,0,0,0,0,0,       NaN,       NaN
1,3,14,       NaN,20,-20,-20,20,4,2,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,2,1,1,0.00309,       NaN,0.03197,       NaN,78461,78461,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,14,2538961,14,1,14,       NaN,       NaN,       NaN,       NaN,2538704,2538970,2538979,2539059,2539119,2539239,2539280,2539953,2539956,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,259,80,60,120,41,673,3,       NaN,       NaN,       NaN,1,0,0,0,0,0,0,0,       NaN,       NaN
1,3,15,       NaN,20,-20,-20,-20,1,1,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,2,1,1,0.0031,       NaN,0.03197,       NaN,78464,78464,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,15,2541481,15,1,15,       NaN,       NaN,       NaN,       NaN,2541223,2541491,2541498,2541579,2541639,2541759,2541800,2542463,2542466,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,257,81,60,120,41,663,3,       NaN,       NaN,       NaN,1,0,0,0,0,0,0,0,       NaN,       NaN
1,3,16,       NaN,-20,-20,-20,-20,2,1,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,1,1,1,0.05608,       NaN,0.03197,       NaN,78466,78466,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,16,2544001,16,1,16,       NaN,       NaN,       NaN,       NaN,2543740,2544011,2544018,2544079,2544139,2544259,2544299,2544963,2545019,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,257,61,60,120,40,664,56,       NaN,       NaN,       NaN,1,0,0,0,0,0,0,0,       NaN,       NaN
1,3,17,       NaN,-20,20,-20,20,3,1,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,1,1,1,0.00319,       NaN,0.03197,       NaN,78469,78469,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,17,2546501,17,1,17,       NaN,       NaN,       NaN,       NaN,2546236,2546511,2546519,2546599,2546659,2546790,2546830,2547493,2547497,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,258,80,60,131,40,663,4,       NaN,       NaN,       NaN,1,0,0,0,0,0,0,0,       NaN,       NaN
1,3,18,       NaN,-20,20,-20,-20,1,1,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,1,1,1,0.08807,       NaN,0.03197,       NaN,78471,78471,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,18,2549032,18,1,18,       NaN,       NaN,       NaN,       NaN,2548765,2549041,2549049,2549119,2549179,2549300,2549340,2550003,2550091,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,258,70,60,121,40,663,88,       NaN,       NaN,       NaN,1,0,0,0,0,0,0,0,       NaN,       NaN
1,3,19,       NaN,20,20,20,20,4,2,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,2,1,1,0.04142,       NaN,0.03197,       NaN,78474,78474,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,19,2551532,19,1,19,       NaN,       NaN,       NaN,       NaN,2551268,2551541,2551549,2551629,2551699,2551820,2551860,2552523,2552565,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,258,80,70,121,40,663,42,       NaN,       NaN,       NaN,1,0,0,0,0,0,0,0,       NaN,       NaN
1,3,20,       NaN,-20,20,20,20,3,1,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,2,1,1,0.00315,       NaN,0.03197,       NaN,78476,78476,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,20,2554052,20,1,20,       NaN,       NaN,       NaN,       NaN,2553793,2554061,2554069,2554149,2554209,2554330,2554370,2555033,2555037,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,258,80,60,121,40,663,4,       NaN,       NaN,       NaN,1,0,0,0,0,0,0,0,       NaN,       NaN
1,3,21,       NaN,-20,20,20,20,1,1,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,1,1,1,0.00317,       NaN,0.03197,       NaN,78479,78479,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,21,2556562,21,1,21,       NaN,       NaN,       NaN,       NaN,2556303,2556572,2556579,2556659,2556719,2556840,2556880,2557543,2557547,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,257,80,60,121,40,663,4,       NaN,       NaN,       NaN,1,0,0,0,0,0,0,0,       NaN,       NaN
1,3,22,       NaN,20,20,-20,20,3,1,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,1,1,1,0.00312,       NaN,0.03197,       NaN,78481,78481,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,22,2559072,22,1,22,       NaN,       NaN,       NaN,       NaN,2558814,2559081,2559089,2559169,2559240,2559360,2559400,2560074,2560077,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,258,80,71,120,40,674,3,       NaN,       NaN,       NaN,1,0,0,0,0,0,0,0,       NaN,       NaN
1,3,23,       NaN,20,-20,20,20,2,2,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,2,0,1,0.17368,       NaN,0.03197,       NaN,78484,78484,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,23,2561612,23,1,23,       NaN,       NaN,       NaN,       NaN,2561348,2561621,2561629,2561719,2561790,2561910,2561950,2562614,2562787,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,258,90,71,120,40,664,173,       NaN,       NaN,       NaN,1,0,0,0,0,0,0,0,       NaN,       NaN
1,3,24,       NaN,20,20,-20,-20,1,1,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,2,1,1,0.00317,       NaN,0.03197,       NaN,78486,78486,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,24,2564223,24,1,24,       NaN,       NaN,       NaN,       NaN,2563958,2564232,2564240,2564310,2564380,2564500,2564541,2565214,2565217,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,258,70,70,120,41,673,3,       NaN,       NaN,       NaN,1,0,0,0,0,0,0,0,       NaN,       NaN
1,3,25,       NaN,-20,-20,20,20,3,1,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,2,1,1,0.08501,       NaN,0.03197,       NaN,78489,78489,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,25,2566753,25,1,25,       NaN,       NaN,       NaN,       NaN,2566487,2566762,2566770,2566850,2566910,2567031,2567071,2567744,2567829,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,258,80,60,121,40,673,85,       NaN,       NaN,       NaN,1,0,0,0,0,0,0,0,       NaN,       NaN
1,3,26,       NaN,-20,20,20,20,1,1,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,2,0,1,0.07369,       NaN,0.03197,       NaN,78491,78492,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,26,2569283,26,1,26,       NaN,       NaN,       NaN,       NaN,2569023,2569292,2569300,2569380,2569450,2569571,2569611,2570274,2570348,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,258,80,70,121,40,663,74,       NaN,       NaN,       NaN,1,0,0,0,0,0,0,0,       NaN,       NaN
1,3,27,       NaN,20,20,20,-20,3,1,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,2,1,1,0.35719,       NaN,0.03197,       NaN,78494,78494,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,27,2571813,27,1,27,       NaN,       NaN,       NaN,       NaN,2571552,2571822,2571830,2571920,2571980,2572101,2572141,2572815,2573172,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,258,90,60,121,40,674,357,       NaN,       NaN,       NaN,1,0,0,0,0,0,0,0,       NaN,       NaN
1,3,28,       NaN,20,-20,-20,-20,2,2,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,2,0,1,0.00318,       NaN,0.03197,       NaN,78497,78497,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,28,2574614,28,1,28,       NaN,       NaN,       NaN,       NaN,2574349,2574624,2574631,2574721,2574802,2574922,2574962,2575626,2575629,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,       NaN,257,90,81,120,40,664,3,       NaN,       NaN,       NaN,1,0,0,0,0,0,0,0,       NaN,       NaN
