"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","correct","locations","target_present","set_size","task","correct_response","target","foilCM","searchCondition"
"","","","","","visual-search-circle","131","203898","0.0-14.0-0.0-1.58","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","996.1999999992549","","d","true","[[504,80],[80,95],[95,519],[519,504]]","true","4","","","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","targetDown_distractorsUp"
"","","","","","html-keyboard-response","132","205281","0.0-14.0-0.0-0.59","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","1382.3999999985099","Wow! You've completed 60 out of 120 trials! </p> <p>  </p><p> Take a quick break, then press any key when you're ready to continue."," ","","","","","fixation","","","",""
"","","","","","visual-search-circle","133","207490","0.0-14.0-0.0-1.59","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","1196","","s","true","[[10,222],[40,450],[222,589],[450,559],[589,377],[559,150],[377,10],[150,40]]","false","8","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","134","207492","0.0-14.0-0.0-0.60","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","135","210208","0.0-14.0-0.0-1.60","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","1704.2000000029802","","d","true","[[136,48],[1,270],[91,515],[338,597],[556,455],[581,196],[394,15]]","true","7","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","136","210210","0.0-14.0-0.0-0.61","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","137","212394","0.0-14.0-0.0-1.61","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","1170","","d","true","[[57,123],[3,346],[123,542],[346,596],[542,476],[596,253],[476,57],[253,3]]","true","8","","","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","targetDown_distractorsUp"
"","","","","","html-keyboard-response","138","212396","0.0-14.0-0.0-0.62","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","139","214360","0.0-14.0-0.0-1.62","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","949.0999999977648","","s","true","[[592,232],[458,45],[232,7],[45,141],[7,367],[141,554],[367,592],[554,458]]","false","8","","","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","targetDown_distractorsUp"
"","","","","","html-keyboard-response","140","214362","0.0-14.0-0.0-0.63","6063da0f55279e9ff7d38e2c","6186fb1cc52d38b480598eb7","618732e6508dc878b7e50df9","null","","null","","","","","fixation","","","",""
