"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","correct","locations","target_present","set_size","task","correct_response","target","foilCM","searchCondition"
"","","","","","visual-search-circle","105","194032","0.0-14.0-0.0-1.45","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","1185.3000000715256","","d","true","[[111,533],[533,488],[488,66],[66,111]]","true","4","","","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","targetDown_distractorsUp"
"","","","","","html-keyboard-response","106","194034","0.0-14.0-0.0-0.46","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","107","195804","0.0-14.0-0.0-1.46","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","754.3999999761581","","s","true","[[3,346],[123,542],[346,596],[542,476],[596,253],[476,57],[253,3],[57,123]]","false","8","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","108","195806","0.0-14.0-0.0-0.47","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","109","197819","0.0-14.0-0.0-1.47","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","1005.6000000238419","","s","true","[[127,54],[1,326],[173,571],[472,545],[598,273],[426,28]]","false","6","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","110","197820","0.0-14.0-0.0-0.48","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","111","199766","0.0-14.0-0.0-1.48","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","935.2000000476837","","d","true","[[377,589],[574,419],[565,159],[355,5],[104,72],[0,311],[121,541]]","true","7","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","112","199768","0.0-14.0-0.0-0.49","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","113","201924","0.0-14.0-0.0-1.49","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","1141.1000000238419","","d","true","[[463,48],[163,32],[0,284],[136,551],[436,567],[599,315]]","true","6","","","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","targetDown_distractorsUp"
"","","","","","html-keyboard-response","114","201926","0.0-14.0-0.0-0.50","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","115","205057","0.0-14.0-0.0-1.50","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","2120.399999976158","","d","true","[[25,422],[268,598],[542,476],[574,177],[331,1],[57,123]]","true","6","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","116","205059","0.0-14.0-0.0-0.51","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","117","207542","0.0-14.0-0.0-1.51","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","1479.7000000476837","","s","true","[[372,591],[599,320],[412,21],[70,107],[45,458]]","false","5","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","118","207544","0.0-14.0-0.0-0.52","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","119","210414","0.0-14.0-0.0-1.52","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","1865.5","","s","true","[[2,258],[258,597],[597,341],[341,2]]","false","4","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","120","210416","0.0-14.0-0.0-0.53","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","121","212329","0.0-14.0-0.0-1.53","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","910.4000000953674","","d","true","[[66,111],[111,533],[533,488],[488,66]]","true","4","","","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","targetDown_distractorsUp"
"","","","","","html-keyboard-response","122","212331","0.0-14.0-0.0-0.54","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","123","214292","0.0-14.0-0.0-1.54","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","945.3999999761581","","s","true","[[599,320],[502,79],[253,3],[39,151],[21,410],[213,587],[470,547]]","false","7","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","124","214295","0.0-14.0-0.0-0.55","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","125","216555","0.0-14.0-0.0-1.55","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","1257","","d","true","[[526,496],[557,145],[232,7],[1,273],[182,576]]","true","5","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","126","216556","0.0-14.0-0.0-0.56","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","127","219075","0.0-14.0-0.0-1.56","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","1511.7000000476837","","d","true","[[488,66],[136,48],[10,377],[284,599],[580,407]]","true","5","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","128","219077","0.0-14.0-0.0-0.57","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","129","221173","0.0-14.0-0.0-1.57","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","1092.1000000238419","","s","true","[[515,91],[227,8],[11,217],[84,508],[372,591],[588,382]]","false","6","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","130","221175","0.0-14.0-0.0-0.58","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","131","223176","0.0-14.0-0.0-1.58","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","986.6999999284744","","s","true","[[599,320],[502,79],[253,3],[39,151],[21,410],[213,587],[470,547]]","false","7","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","132","223994","0.0-14.0-0.0-0.59","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","817.3000000715256","Wow! You've completed 60 out of 120 trials! </p> <p>  </p><p> Take a quick break, then press any key when you're ready to continue."," ","","","","","fixation","","","",""
"","","","","","visual-search-circle","133","225758","0.0-14.0-0.0-1.59","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","750","","d","true","[[159,564],[419,575],[589,378],[541,122],[311,0],[73,103],[5,355]]","true","7","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","134","225759","0.0-14.0-0.0-0.60","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","135","227845","0.0-14.0-0.0-1.60","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","1074.8000000715256","","s","true","[[352,4],[35,159],[84,508],[431,569],[597,258]]","false","5","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","136","227847","0.0-14.0-0.0-0.61","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","137","229529","0.0-14.0-0.0-1.61","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","666.5","","d","true","[[25,422],[192,580],[422,574],[580,407],[574,177],[407,19],[177,25],[19,192]]","true","8","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","138","229531","0.0-14.0-0.0-0.62","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","139","231262","0.0-14.0-0.0-1.62","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","713.7000000476837","","s","true","[[14,392],[194,580],[453,557],[597,340],[516,92],[273,1],[49,134]]","false","7","","","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","targetDown_distractorsUp"
"","","","","","html-keyboard-response","140","231264","0.0-14.0-0.0-0.63","6156878f1a73eec2378ae3bd","6186fb1cc52d38b480598eb7","618731a5ad3fdffde6315ecd","null","","null","","","","","fixation","","","",""
