"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","correct","locations","target_present","set_size","task","correct_response","target","foilCM","searchCondition"
"","","","","","visual-search-circle","55","182690","0.0-14.0-0.0-1.20","6111b4c15650244aadca5dd0","6186fb1cc52d38b480598eb7","6187384b4893130c4d002824","1104.5","","s","true","[[2,263],[173,571],[519,504],[562,154],[242,5]]","false","5","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","56","182699","0.0-14.0-0.0-0.21","6111b4c15650244aadca5dd0","6186fb1cc52d38b480598eb7","6187384b4893130c4d002824","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","57","184702","0.0-14.0-0.0-1.21","6111b4c15650244aadca5dd0","6186fb1cc52d38b480598eb7","6187384b4893130c4d002824","985.9000000003725","","s","true","[[187,21],[23,182],[21,412],[182,576],[412,578],[576,417],[578,187],[417,23]]","false","8","","","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","targetDown_distractorsUp"
"","","","","","html-keyboard-response","58","184705","0.0-14.0-0.0-0.22","6111b4c15650244aadca5dd0","6186fb1cc52d38b480598eb7","6187384b4893130c4d002824","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","59","186701","0.0-14.0-0.0-1.22","6111b4c15650244aadca5dd0","6186fb1cc52d38b480598eb7","6187384b4893130c4d002824","981.6999999992549","","d","true","[[28,173],[173,571],[571,426],[426,28]]","true","4","","","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","targetDown_distractorsUp"
"","","","","","html-keyboard-response","60","186704","0.0-14.0-0.0-0.23","6111b4c15650244aadca5dd0","6186fb1cc52d38b480598eb7","6187384b4893130c4d002824","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","61","188612","0.0-14.0-0.0-1.23","6111b4c15650244aadca5dd0","6186fb1cc52d38b480598eb7","6187384b4893130c4d002824","897.4000000003725","","d","true","[[597,258],[352,4],[35,159],[84,508],[431,569]]","true","5","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","62","188615","0.0-14.0-0.0-0.24","6111b4c15650244aadca5dd0","6186fb1cc52d38b480598eb7","6187384b4893130c4d002824","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","63","190798","0.0-14.0-0.0-1.24","6111b4c15650244aadca5dd0","6186fb1cc52d38b480598eb7","6187384b4893130c4d002824","1177.2000000011176","","d","true","[[526,496],[595,245],[441,35],[181,24],[10,220],[57,476],[287,599]]","true","7","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","64","190800","0.0-14.0-0.0-0.25","6111b4c15650244aadca5dd0","6186fb1cc52d38b480598eb7","6187384b4893130c4d002824","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","65","192693","0.0-14.0-0.0-1.25","6111b4c15650244aadca5dd0","6186fb1cc52d38b480598eb7","6187384b4893130c4d002824","882.0999999996275","","d","true","[[136,551],[436,567],[599,315],[463,48],[163,32],[0,284]]","true","6","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","66","192696","0.0-14.0-0.0-0.26","6111b4c15650244aadca5dd0","6186fb1cc52d38b480598eb7","6187384b4893130c4d002824","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","67","194808","0.0-14.0-0.0-1.26","6111b4c15650244aadca5dd0","6186fb1cc52d38b480598eb7","6187384b4893130c4d002824","1090.5","","s","false","[[299,600],[559,450],[559,150],[300,0],[40,150],[40,449]]","true","6","","","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","targetUp_distractorsDown"
"","","","","","html-keyboard-response","68","194810","0.0-14.0-0.0-0.27","6111b4c15650244aadca5dd0","6186fb1cc52d38b480598eb7","6187384b4893130c4d002824","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","69","196891","0.0-14.0-0.0-1.27","6111b4c15650244aadca5dd0","6186fb1cc52d38b480598eb7","6187384b4893130c4d002824","1066.5999999996275","","d","true","[[436,32],[207,14],[32,163],[14,392],[163,567],[392,585],[567,436],[585,207]]","true","8","","","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","targetDown_distractorsUp"
"","","","","","html-keyboard-response","70","196895","0.0-14.0-0.0-0.28","6111b4c15650244aadca5dd0","6186fb1cc52d38b480598eb7","6187384b4893130c4d002824","null","","null","","","","","fixation","","","",""
"","","","","","visual-search-circle","71","198954","0.0-14.0-0.0-1.28","6111b4c15650244aadca5dd0","6186fb1cc52d38b480598eb7","6187384b4893130c4d002824","1045.0999999996275","","s","true","[[289,599],[581,402],[484,63],[132,51],[11,382]]","false","5","","","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","targetDown_distractorsUp"
"","","","","","html-keyboard-response","72","198955","0.0-14.0-0.0-0.29","6111b4c15650244aadca5dd0","6186fb1cc52d38b480598eb7","6187384b4893130c4d002824","null","","null","","","","","fixation","","","",""
