"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","stimulus","response","correct","locations","target_present","set_size","task","correct_response","target","foilCM","setSizeCM","searchCondition"
"","","","","","visual-search-circle","85","926698","0.0-14.0-0.0-1.35","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","1252","","d","true","[[212,13],[13,387],[387,586],[586,212]]","true","4","main_T2_Trial","d","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","4","targetDown_distractorsUp"
"","","","","","html-keyboard-response","86","926700","0.0-14.0-0.0-0.36","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
"","","","","","visual-search-circle","87","929035","0.0-14.0-0.0-1.36","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","1312.5999999940395","","d","true","[[237,593],[490,531],[599,295],[483,62],[228,8],[27,173],[31,434]]","true","7","main_T2_Trial","d","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","7","targetUp_distractorsDown"
"","","","","","html-keyboard-response","88","929041","0.0-14.0-0.0-0.37","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
"","","","","","visual-search-circle","89","931008","0.0-14.0-0.0-1.37","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","959.1000000014901","","d","true","[[232,592],[592,367],[367,7],[7,232]]","true","4","main_T2_Trial","d","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","4","targetUp_distractorsDown"
"","","","","","html-keyboard-response","90","931016","0.0-14.0-0.0-0.38","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
"","","","","","visual-search-circle","91","933457","0.0-14.0-0.0-1.38","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","1417.2000000029802","","d","true","[[357,5],[105,71],[0,309],[120,540],[376,590],[574,421],[565,161]]","true","7","main_T2_Trial","d","img/Fire_Up_Target.gif","[""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif"",""img/Fire_Down_Distractor.gif""]","7","targetUp_distractorsDown"
"","","","","","html-keyboard-response","92","1006992","0.0-14.0-0.0-0.39","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","73531.10000000149","Wow! You've completed 40 out of 160 trials! </p> <p>  </p><p> Take a quick break, then press any key when you're ready to continue."," ","","","","","main_T1_ITI","","","","",""
"","","","","","visual-search-circle","93","1009576","0.0-14.0-0.0-1.39","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","1564.2000000029802","","s","true","[[10,377],[284,599],[580,407],[488,66],[136,48]]","false","5","main_T2_Trial","s","img/Fire_Down_Target.gif","[""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif"",""img/Fire_Up_Distractor.gif""]","5","targetDown_distractorsUp"
"","","","","","html-keyboard-response","94","1009578","0.0-14.0-0.0-0.40","5d9a125f1714540016a40a27","619531dcf66c91622fa1b861","619595f495f7c703c836bf8e","null","","null","","","","","main_T1_ITI","","","","",""
